       0     x:   -7.607    y:    20.768    z:   -12.581       25.445     x:   -3.318    y:    22.013    z:  -100.916      103.342 
    5000     x:   -3.520    y:    10.375    z:    95.738       96.363     x:    0.751    y:    11.664    z:     7.544       13.911 
   10000     x:   -6.059    y:    15.616    z:   156.287      157.182     x:   -1.658    y:    16.827    z:    68.100       70.168 
   15000     x:   -5.653    y:    14.750    z:   156.246      157.042     x:   -1.373    y:    15.984    z:    68.021       69.887 
   20000     x:   -5.865    y:    13.926    z:   156.621      157.348     x:   -1.500    y:    15.151    z:    68.433       70.106 
