       0     x:   -3.577    y:    21.100    z:    45.280       50.083     x:    0.665    y:    22.344    z:   -43.029       48.489 
       0     x:   -3.577    y:    21.100    z:    45.280       50.083     x:    0.665    y:    22.344    z:   -43.029       48.489 
    5000     x:   -7.864    y:    22.688    z:    14.327       27.962     x:   -3.693    y:    23.876    z:   -74.047       77.888 
   10000     x:   -7.639    y:    24.285    z:    15.198       29.650     x:   -3.389    y:    25.497    z:   -73.074       77.469 
   15000     x:   -7.119    y:    25.285    z:    15.223       30.360     x:   -2.893    y:    26.509    z:   -73.087       77.800 
   20000     x:   -7.152    y:    24.690    z:    15.376       29.953     x:   -2.923    y:    25.872    z:   -72.932       77.440 
