######################
### Initial Values ###
######################
 
Initial temp = 10.0
Initial RMSE =      1.3477545
 
Lets see how it goes!
 
--------------------------------------------------------------------------------------------------------------
     RMSE         delRMSE        BestRMSE     MP_Exponent    MP_Value   MCSA_Temp   decision  
  1.3939122      0.0725494      1.2916175      -0.1747138   8.3970e-01  0.41525       AM     
  1.3514819      -0.0424303     1.2916175      -0.1747138   8.3970e-01  0.41099       AF     
  1.3564253      0.0049435      1.2916175      -0.0121526   9.8792e-01  0.40678       AM     
  1.3692814      0.0128561      1.2916175      -0.0319313   9.6857e-01  0.40262       AM     
  1.3453148      -0.0239666     1.2916175      -0.0319313   9.6857e-01  0.39849       AF     
  1.3093360      -0.0359788     1.2916175      -0.0319313   9.6857e-01  0.39441       AF     
  1.3502930      0.0409569      1.2916175      -0.1049180   9.0040e-01  0.39037       AM     
  1.3231657      -0.0271273     1.2916175      -0.1049180   9.0040e-01  0.38637       AF     
  1.3585601      0.0353945      1.2916175      -0.0925552   9.1160e-01  0.38241       AM     
  1.3510714      -0.0074887     1.2916175      -0.0925552   9.1160e-01  0.37850       AF     
  1.3506295      -0.0004420     1.2916175      -0.0925552   9.1160e-01  0.37462       AF     
  1.4070344      0.0564050      1.2916175      -0.1521240   8.5888e-01  0.37078       AM     
  1.3261303      -0.0809041     1.2916175      -0.1521240   8.5888e-01  0.36699       AF     
  1.3102456      -0.0158847     1.2916175      -0.1521240   8.5888e-01  0.36323       AF     
  1.3335430      0.0232974      1.2916175      -0.0648041   9.3725e-01  0.35951       AM     
  1.3796556      0.0461126      1.2916175      -0.1295943   8.7845e-01  0.35582       AM     
  1.3337286      -0.0459270     1.2916175      -0.1295943   8.7845e-01  0.35218       AF     
  1.3299182      -0.0038105     1.2916175      -0.1295943   8.7845e-01  0.34857       AF     
  1.3243880      -0.0055302     1.2916175      -0.1295943   8.7845e-01  0.34500       AF     
  1.3087919      -0.0155962     1.2916175      -0.1295943   8.7845e-01  0.34147       AF     
  1.3236474      0.0148555      1.2916175      -0.0439554   9.5700e-01  0.33797       AM     
  1.3318428      0.0081954      1.2916175      -0.0245001   9.7580e-01  0.33451       AM     
  1.3766333      0.0447905      1.2916175      -0.1352859   8.7347e-01  0.33108       AM     
  1.3595218      -0.0171115     1.2916175      -0.1352859   8.7347e-01  0.32769       AF     
  1.3985685      0.0390466      1.2916175      -0.1203908   8.8657e-01  0.32433       AM     
  1.3889443      -0.0096241     1.2916175      -0.1203908   8.8657e-01  0.32101       AF     
  1.3277601      -0.0611843     1.2916175      -0.1203908   8.8657e-01  0.31772       AF     
  1.3780172      0.0502571      1.2916175      -0.1598164   8.5230e-01  0.31447       AM     
  1.3289990      -0.0490181     1.2916175      -0.1598164   8.5230e-01  0.31125       AF     
  1.3289990      0.0557776      1.2916175      -0.1810619   8.3438e-01  0.30806       RM     
  1.3415155      0.0125165      1.2916175      -0.0410507   9.5978e-01  0.30490       AM     
  1.3519109      0.0103954      1.2916175      -0.0344469   9.6614e-01  0.30178       AM     
  1.3506847      -0.0012262     1.2916175      -0.0344469   9.6614e-01  0.29869       AF     
  1.3314689      -0.0192158     1.2916175      -0.0344469   9.6614e-01  0.29563       AF     
  1.3130823      -0.0183866     1.2916175      -0.0344469   9.6614e-01  0.29260       AF     
  1.3478381      0.0347557      1.2916175      -0.1200115   8.8691e-01  0.28960       AM     
  1.3392601      -0.0085780     1.2916175      -0.1200115   8.8691e-01  0.28664       AF     
  1.3392601      0.0209275      1.2916175      -0.0737661   9.2889e-01  0.28370       RM     
  1.3467596      0.0074995      1.2916175      -0.0267082   9.7365e-01  0.28079       AM     
  1.3287642      -0.0179954     1.2916175      -0.0267082   9.7365e-01  0.27792       AF     
  1.3287642      0.0527172      1.2916175      -0.1916489   8.2560e-01  0.27507       RM     
  1.2965161      -0.0322481     1.2916175      -0.1916489   8.2560e-01  0.27225       AF     
  1.2965161      0.0757625      1.2916175      -0.2811582   7.5491e-01  0.26947       RM     
  1.3502807      0.0537646      1.2916175      -0.2015880   8.1743e-01  0.26671       AM     
  1.3566210      0.0063402      1.2916175      -0.0240184   9.7627e-01  0.26397       AM     
  1.3347860      -0.0218350     1.2916175      -0.0240184   9.7627e-01  0.26127       AF     
  1.3125253      -0.0222607     1.2916175      -0.0240184   9.7627e-01  0.25859       AF     
  1.3549908      0.0424655      1.2916175      -0.1659169   8.4712e-01  0.25594       AM     
  1.3593789      0.0043881      1.2916175      -0.0173223   9.8283e-01  0.25332       AM     
  1.3572131      -0.0021659     1.2916175      -0.0173223   9.8283e-01  0.25073       AF     
  1.3435324      -0.0136806     1.2916175      -0.0173223   9.8283e-01  0.24816       AF     
  1.3459613      0.0024289      1.2916175      -0.0098888   9.9016e-01  0.24562       AM     
  1.3238852      -0.0220761     1.2916175      -0.0098888   9.9016e-01  0.24310       AF     
  1.3088040      -0.0150812     1.2916175      -0.0098888   9.9016e-01  0.24061       AF     
  1.3742363      0.0654323      1.2916175      -0.2747558   7.5976e-01  0.23815       AM     
  1.3029566      -0.0712797     1.2916175      -0.2747558   7.5976e-01  0.23571       AF     
  1.3346441      0.0316876      1.2916175      -0.1358271   8.7299e-01  0.23329       AM     
  1.3714535      0.0368094      1.2916175      -0.1594144   8.5264e-01  0.23090       AM     
  1.3075256      -0.0639279     1.2916175      -0.1594144   8.5264e-01  0.22854       AF     
  1.3656428      0.0581172      1.2916175      -0.2569314   7.7342e-01  0.22620       AM     
  1.3336366      -0.0320063     1.2916175      -0.2569314   7.7342e-01  0.22388       AF     
  1.3591684      0.0255318      1.2916175      -0.1152224   8.9117e-01  0.22159       AM     
  1.3374528      -0.0217156     1.2916175      -0.1152224   8.9117e-01  0.21932       AF     
  1.3591667      0.0217139      1.2916175      -0.1000315   9.0481e-01  0.21707       AM     
  1.3730341      0.0138675      1.2916175      -0.0645456   9.3749e-01  0.21485       AM     
  1.3340351      -0.0389990     1.2916175      -0.0645456   9.3749e-01  0.21265       AF     
  1.3193452      -0.0146899     1.2916175      -0.0645456   9.3749e-01  0.21047       AF     
  1.3666347      0.0472895      1.2916175      -0.2270120   7.9691e-01  0.20831       AM     
  1.3534417      -0.0131930     1.2916175      -0.2270120   7.9691e-01  0.20618       AF     
  1.3383280      -0.0151137     1.2916175      -0.2270120   7.9691e-01  0.20407       AF     
  1.3663313      0.0280033      1.2916175      -0.1386461   8.7054e-01  0.20198       AM     
  1.3776246      0.0112933      1.2916175      -0.0564925   9.4507e-01  0.19991       AM     
  1.3255528      -0.0520719     1.2916175      -0.0564925   9.4507e-01  0.19786       AF     
  1.3503351      0.0247824      1.2916175      -0.1265483   8.8113e-01  0.19583       AM     
  1.3459038      -0.0044313     1.2916175      -0.1265483   8.8113e-01  0.19383       AF     
  1.3459038      0.0224297      1.2916175      -0.1169177   8.8966e-01  0.19184       RM     
  1.3764990      0.0305952      1.2916175      -0.1611315   8.5118e-01  0.18988       AM     
  1.3841989      0.0076999      1.2916175      -0.0409716   9.5986e-01  0.18793       AM     
  1.3551142      -0.0290847     1.2916175      -0.0409716   9.5986e-01  0.18601       AF     
  1.3666195      0.0115053      1.2916175      -0.0624943   9.3942e-01  0.18410       AM     
  1.3657813      -0.0008382     1.2916175      -0.0624943   9.3942e-01  0.18222       AF     
  1.3463835      -0.0193978     1.2916175      -0.0624943   9.3942e-01  0.18035       AF     
  1.3549682      0.0085847      1.2916175      -0.0480928   9.5305e-01  0.17850       AM     
  1.3618707      0.0069025      1.2916175      -0.0390691   9.6168e-01  0.17667       AM     
  1.3545635      -0.0073072     1.2916175      -0.0390691   9.6168e-01  0.17486       AF     
  1.3604933      0.0059298      1.2916175      -0.0342619   9.6632e-01  0.17307       AM     
  1.3264413      -0.0340520     1.2916175      -0.0342619   9.6632e-01  0.17130       AF     
  1.3567434      0.0303021      1.2916175      -0.1787256   8.3634e-01  0.16955       AM     
  1.3110030      -0.0457403     1.2916175      -0.1787256   8.3634e-01  0.16781       AF     
  1.3699703      0.0589673      1.2916175      -0.3550328   7.0115e-01  0.16609       AM     
  1.3454083      -0.0245620     1.2916175      -0.3550328   7.0115e-01  0.16439       AF     
  1.3328730      -0.0125353     1.2916175      -0.3550328   7.0115e-01  0.16270       AF     
  1.3580872      0.0252141      1.2916175      -0.1565725   8.5507e-01  0.16104       AM     
  1.3397793      -0.0183078     1.2916175      -0.1565725   8.5507e-01  0.15939       AF     
  1.3419852      0.0022059      1.2916175      -0.0139831   9.8611e-01  0.15776       AM     
  1.3870469      0.0450616      1.2916175      -0.2885979   7.4931e-01  0.15614       AM     
  1.3319077      -0.0551392     1.2916175      -0.2885979   7.4931e-01  0.15454       AF     
  1.3186348      -0.0132728     1.2916175      -0.2885979   7.4931e-01  0.15296       AF     
  1.3766890      0.0580542      1.2916175      -0.3834726   6.8149e-01  0.15139       AM     
  1.3572417      -0.0194473     1.2916175      -0.3834726   6.8149e-01  0.14984       AF     
  1.3634959      0.0062542      1.2916175      -0.0421714   9.5871e-01  0.14831       AM     
  1.3648630      0.0013671      1.2916175      -0.0093135   9.9073e-01  0.14679       AM     
  1.3443639      -0.0204992     1.2916175      -0.0093135   9.9073e-01  0.14528       AF     
  1.3538789      0.0095150      1.2916175      -0.0661712   9.3597e-01  0.14379       AM     
  1.3741940      0.0203151      1.2916175      -0.1427407   8.6698e-01  0.14232       AM     
  1.3781011      0.0039071      1.2916175      -0.0277370   9.7264e-01  0.14086       AM     
  1.3410100      -0.0370911     1.2916175      -0.0277370   9.7264e-01  0.13942       AF     
  1.3410100      0.0088906      1.2916175      -0.0644281   9.3760e-01  0.13799       RM     
  1.3425104      0.0015004      1.2916175      -0.0109856   9.8907e-01  0.13658       AM     
  1.3292576      -0.0132528     1.2916175      -0.0109856   9.8907e-01  0.13518       AF     
  1.3292576      0.0658645      1.2916175      -0.4922775   6.1123e-01  0.13380       RM     
  1.3435871      0.0143296      1.2916175      -0.1082090   8.9744e-01  0.13242       AM     
  1.3627179      0.0191307      1.2916175      -0.1459599   8.6419e-01  0.13107       AM     
  1.3627179      0.0253882      1.2916175      -0.1957062   8.2225e-01  0.12973       RM     
  1.3752374      0.0125195      1.2916175      -0.0975064   9.0710e-01  0.12840       AM     
  1.3784695      0.0032321      1.2916175      -0.0254334   9.7489e-01  0.12708       AM     
  1.3569388      -0.0215307     1.2916175      -0.0254334   9.7489e-01  0.12578       AF     
  1.3778777      0.0209389      1.2916175      -0.1681947   8.4519e-01  0.12449       AM     
  1.3828043      0.0049266      1.2916175      -0.0399833   9.6081e-01  0.12322       AM     
  1.3708333      -0.0119711     1.2916175      -0.0399833   9.6081e-01  0.12195       AF     
  1.3354705      -0.0353628     1.2916175      -0.0399833   9.6081e-01  0.12071       AF     
  1.3862135      0.0507430      1.2916175      -0.4247385   6.5394e-01  0.11947       AM     
  1.3286576      -0.0575560     1.2916175      -0.4247385   6.5394e-01  0.11825       AF     
  1.3427701      0.0141125      1.2916175      -0.1205846   8.8640e-01  0.11703       AM     
  1.3298053      -0.0129648     1.2916175      -0.1205846   8.8640e-01  0.11584       AF     
  1.3267327      -0.0030726     1.2916175      -0.1205846   8.8640e-01  0.11465       AF     
  1.2985338      -0.0281988     1.2916175      -0.1205846   8.8640e-01  0.11347       AF     
  1.3170870      0.0185531      1.2916175      -0.1651931   8.4773e-01  0.11231       AM     
  1.3170870      0.0284186      1.2916175      -0.2556511   7.7441e-01  0.11116       RM     
  1.3170870      0.0184721      1.2916175      -0.1678935   8.4544e-01  0.11002       RM     
  1.3924046      0.0753176      1.2916175      -0.6916480   5.0075e-01  0.10890       AM     
  1.3824253      -0.0099793     1.2916175      -0.6916480   5.0075e-01  0.10778       AF     
  1.3278498      -0.0545755     1.2916175      -0.6916480   5.0075e-01  0.10668       AF     
  1.3613917      0.0335419      1.2916175      -0.3176806   7.2784e-01  0.10558       AM     
  1.3237438      -0.0376478     1.2916175      -0.3176806   7.2784e-01  0.10450       AF     
  1.3361320      0.0123881      1.2916175      -0.1197710   8.8712e-01  0.10343       AM     
  1.3252624      -0.0108695     1.2916175      -0.1197710   8.8712e-01  0.10237       AF     
  1.3138395      -0.0114229     1.2916175      -0.1197710   8.8712e-01  0.10132       AF     
  1.3281081      0.0142686      1.2916175      -0.1422793   8.6738e-01  0.10029       AM     
  1.3807869      0.0526788      1.2916175      -0.5307232   5.8818e-01  0.09926       AM     
  1.3192277      -0.0615592     1.2916175      -0.5307232   5.8818e-01  0.09824       AF     
  1.3499737      0.0307460      1.2916175      -0.3162010   7.2891e-01  0.09724       AM     
  1.3133166      -0.0366571     1.2916175      -0.3162010   7.2891e-01  0.09624       AF     
  1.3379212      0.0246046      1.2916175      -0.2583062   7.7236e-01  0.09525       AM     
  1.3624224      0.0245011      1.2916175      -0.2598819   7.7114e-01  0.09428       AM     
  1.3104411      -0.0519813     1.2916175      -0.2598819   7.7114e-01  0.09331       AF     
  1.3104411      0.0563246      1.2916175      -0.6098609   5.4343e-01  0.09236       RM     
  1.3613471      0.0509060      1.2916175      -0.5568952   5.7299e-01  0.09141       AM     
  1.3361527      -0.0251944     1.2916175      -0.5568952   5.7299e-01  0.09047       AF     
  1.3361527      0.0600864      1.2916175      -0.6710018   5.1120e-01  0.08955       RM     
  1.3424285      0.0062758      1.2916175      -0.0708089   9.3164e-01  0.08863       AM     
  1.3281370      -0.0142915     1.2916175      -0.0708089   9.3164e-01  0.08772       AF     
  1.3281370      0.0538457      1.2916175      -0.6201733   5.3785e-01  0.08682       RM     
  1.4023029      0.0741660      1.2916175      -0.8630538   4.2187e-01  0.08593       AM     
  1.3460861      -0.0562169     1.2916175      -0.8630538   4.2187e-01  0.08505       AF     
  1.3153829      -0.0307031     1.2916175      -0.8630538   4.2187e-01  0.08418       AF     
  1.3537006      0.0383176      1.2916175      -0.4598820   6.3136e-01  0.08332       AM     
  1.3505444      -0.0031562     1.2916175      -0.4598820   6.3136e-01  0.08247       AF     
  1.3136512      -0.0368932     1.2916175      -0.4598820   6.3136e-01  0.08162       AF     
  1.3136512      0.0793969      1.2916175      -0.9828019   3.7426e-01  0.08079       RM     
  1.3324545      0.0188033      1.2916175      -0.2351629   7.9044e-01  0.07996       AM     
  1.3324545      0.0671725      1.2916175      -0.8487825   4.2794e-01  0.07914       RM     
  1.3207291      -0.0117255     1.2916175      -0.8487825   4.2794e-01  0.07833       AF     
  1.3512864      0.0305573      1.2916175      -0.3941510   6.7425e-01  0.07753       AM     
  1.3348517      -0.0164347     1.2916175      -0.3941510   6.7425e-01  0.07673       AF     
  1.3576922      0.0228405      1.2916175      -0.3007437   7.4027e-01  0.07595       AM     
  1.3824308      0.0247387      1.2916175      -0.3291083   7.1957e-01  0.07517       AM     
  1.3592072      -0.0232236     1.2916175      -0.3291083   7.1957e-01  0.07440       AF     
  1.3314168      -0.0277905     1.2916175      -0.3291083   7.1957e-01  0.07364       AF     
  1.3541247      0.0227079      1.2916175      -0.3115690   7.3230e-01  0.07288       AM     
  1.3560409      0.0019162      1.2916175      -0.0265643   9.7379e-01  0.07214       AM     
  1.3560409      0.0060262      1.2916175      -0.0844041   9.1906e-01  0.07140       RM     
  1.3449095      -0.0111314     1.2916175      -0.0844041   9.1906e-01  0.07067       AF     
  1.3671055      0.0221960      1.2916175      -0.3173492   7.2808e-01  0.06994       AM     
  1.3283964      -0.0387090     1.2916175      -0.3173492   7.2808e-01  0.06923       AF     
  1.3285931      0.0001967      1.2916175      -0.0028705   9.9713e-01  0.06852       AM     
  1.3285931      0.0207465      1.2916175      -0.3059302   7.3644e-01  0.06781       RM     
  1.3285931      0.0324139      1.2916175      -0.4829259   6.1698e-01  0.06712       RM     
  1.3483227      0.0197296      1.2916175      -0.2969881   7.4305e-01  0.06643       AM     
  1.3031421      -0.0451806     1.2916175      -0.2969881   7.4305e-01  0.06575       AF     
  1.3230773      0.0199352      1.2916175      -0.3063263   7.3615e-01  0.06508       AM     
  1.3456655      0.0225881      1.2916175      -0.3506837   7.0421e-01  0.06441       AM     
  1.3271408      -0.0185247     1.2916175      -0.3506837   7.0421e-01  0.06375       AF     
  1.3009498      -0.0261910     1.2916175      -0.3506837   7.0421e-01  0.06310       AF     
  1.3709812      0.0700314      1.2916175      -1.1213531   3.2584e-01  0.06245       AM     
  1.3509326      -0.0200485     1.2916175      -1.1213531   3.2584e-01  0.06181       AF     
  1.3275915      -0.0233411     1.2916175      -1.1213531   3.2584e-01  0.06118       AF     
  1.3756739      0.0480823      1.2916175      -0.7940535   4.5201e-01  0.06055       AM     
  1.3197106      -0.0559633     1.2916175      -0.7940535   4.5201e-01  0.05993       AF     
  1.3812716      0.0615610      1.2916175      -1.0377985   3.5423e-01  0.05932       AM     
  1.3782619      -0.0030097     1.2916175      -1.0377985   3.5423e-01  0.05871       AF     
  1.3396421      -0.0386198     1.2916175      -1.0377985   3.5423e-01  0.05811       AF     
  1.3373813      -0.0022608     1.2916175      -1.0377985   3.5423e-01  0.05751       AF     
  1.3373813      0.0315728      1.2916175      -0.5546344   5.7428e-01  0.05693       RM     
  1.3770762      0.0396949      1.2916175      -0.7045297   4.9434e-01  0.05634       AM     
  1.3499790      -0.0270972     1.2916175      -0.7045297   4.9434e-01  0.05577       AF     
  1.3755606      0.0255816      1.2916175      -0.4634839   6.2909e-01  0.05519       AM     
  1.3609881      -0.0145724     1.2916175      -0.4634839   6.2909e-01  0.05463       AF     
  1.3261213      -0.0348669     1.2916175      -0.4634839   6.2909e-01  0.05407       AF     
  1.3261213      0.0639036      1.2916175      -1.1941187   3.0297e-01  0.05352       RM     
  1.3261213      0.0546733      1.2916175      -1.0322116   3.5622e-01  0.05297       RM     
  1.3346667      0.0085454      1.2916175      -0.1630034   8.4959e-01  0.05242       AM     
  1.3446126      0.0099459      1.2916175      -0.1916824   8.2557e-01  0.05189       AM     
  1.3925094      0.0478968      1.2916175      -0.9326424   3.9351e-01  0.05136       AM     
  1.3980170      0.0055075      1.2916175      -0.1083520   8.9731e-01  0.05083       AM     
  1.3133647      -0.0846523     1.2916175      -0.1083520   8.9731e-01  0.05031       AF     
  1.3280218      0.0146571      1.2916175      -0.2943548   7.4501e-01  0.04979       AM     
  1.3070573      -0.0209644     1.2916175      -0.2943548   7.4501e-01  0.04928       AF     
  1.3070573      0.0321712      1.2916175      -0.6595286   5.1710e-01  0.04878       RM     
  1.3661379      0.0590805      1.2916175      -1.2237187   2.9413e-01  0.04828       AM     
  1.3158705      -0.0502674     1.2916175      -1.2237187   2.9413e-01  0.04778       AF     
  1.3158705      0.0526204      1.2916175      -1.1125888   3.2871e-01  0.04730       RM     
  1.3553298      0.0394593      1.2916175      -0.8429490   4.3044e-01  0.04681       AM     
  1.3538818      -0.0014479     1.2916175      -0.8429490   4.3044e-01  0.04633       AF     
  1.3679561      0.0140743      1.2916175      -0.3069164   7.3571e-01  0.04586       AM     
  1.3792852      0.0113291      1.2916175      -0.2496089   7.7911e-01  0.04539       AM     
  1.3077665      -0.0715187     1.2916175      -0.2496089   7.7911e-01  0.04492       AF     
  1.3432890      0.0355226      1.2916175      -0.7989387   4.4981e-01  0.04446       AM     
  1.3232435      -0.0200455     1.2916175      -0.7989387   4.4981e-01  0.04401       AF     
  1.3232435      0.0567654      1.2916175      -1.3032752   2.7164e-01  0.04356       RM     
  1.3232435      0.0410747      1.2916175      -0.9527926   3.8566e-01  0.04311       RM     
  1.3479496      0.0247060      1.2916175      -0.5790262   5.6044e-01  0.04267       AM     
  1.3977098      0.0497602      1.2916175      -1.1782810   3.0781e-01  0.04223       AM     
  1.4040703      0.0063605      1.2916175      -0.1521700   8.5884e-01  0.04180       AM     
  1.3601119      -0.0439584     1.2916175      -0.1521700   8.5884e-01  0.04137       AF     
  1.3492340      -0.0108779     1.2916175      -0.1521700   8.5884e-01  0.04095       AF     
  1.3256989      -0.0235351     1.2916175      -0.1521700   8.5884e-01  0.04053       AF     
  1.3339377      0.0082388      1.2916175      -0.2053932   8.1433e-01  0.04011       AM     
  1.3339377      0.0219773      1.2916175      -0.5535676   5.7490e-01  0.03970       RM     
  1.3596933      0.0257556      1.2916175      -0.6554492   5.1921e-01  0.03929       AM     
  1.3833278      0.0236345      1.2916175      -0.6076931   5.4461e-01  0.03889       AM     
  1.3673259      -0.0160019     1.2916175      -0.6076931   5.4461e-01  0.03849       AF     
  1.3285193      -0.0388066     1.2916175      -0.6076931   5.4461e-01  0.03810       AF     
  1.3304603      0.0019410      1.2916175      -0.0514738   9.4983e-01  0.03771       AM     
  1.3345253      0.0040650      1.2916175      -0.1089149   8.9681e-01  0.03732       AM     
  1.3345253      0.0447803      1.2916175      -1.2122256   2.9753e-01  0.03694       RM     
  1.3297679      -0.0047575     1.2916175      -1.2122256   2.9753e-01  0.03656       AF     
  1.3375790      0.0078111      1.2916175      -0.2158494   8.0586e-01  0.03619       AM     
  1.3396396      0.0020606      1.2916175      -0.0575322   9.4409e-01  0.03582       AM     
  1.3591215      0.0194819      1.2916175      -0.5495580   5.7720e-01  0.03545       AM     
  1.3837689      0.0246474      1.2916175      -0.7024652   4.9536e-01  0.03509       AM     
  1.3488283      -0.0349406     1.2916175      -0.7024652   4.9536e-01  0.03473       AF     
  1.3936615      0.0448332      1.2916175      -1.3043574   2.7135e-01  0.03437       AM     
  1.3703231      -0.0233383     1.2916175      -1.3043574   2.7135e-01  0.03402       AF     
  1.3703231      0.0067406      1.2916175      -0.2001872   8.1858e-01  0.03367       RM     
  1.3785014      0.0081783      1.2916175      -0.2453987   7.8239e-01  0.03333       AM     
  1.3300012      -0.0485002     1.2916175      -0.2453987   7.8239e-01  0.03299       AF     
  1.3563068      0.0263056      1.2916175      -0.8057536   4.4675e-01  0.03265       AM     
  1.3186629      -0.0376439     1.2916175      -0.8057536   4.4675e-01  0.03231       AF     
  1.3326150      0.0139521      1.2916175      -0.4362499   6.4646e-01  0.03198       AM     
  1.3381584      0.0055434      1.2916175      -0.1751251   8.3935e-01  0.03165       AM     
  1.3381584      0.0427169      1.2916175      -1.3634517   2.5578e-01  0.03133       RM     
  1.3381584      0.0464295      1.2916175      -1.4972904   2.2374e-01  0.03101       RM     
  1.3011503      -0.0370081     1.2916175      -1.4972904   2.2374e-01  0.03069       AF     
  1.3011503      0.0305457      1.2916175      -1.0055521   3.6584e-01  0.03038       RM     
  1.3011503      0.0686760      1.2916175      -2.2841862   1.0186e-01  0.03007       RM     
  1.3011503      0.0678769      1.2916175      -2.2809723   1.0218e-01  0.02976       RM     
  1.3300219      0.0288716      1.2916175      -0.9802563   3.7521e-01  0.02945       AM     
  1.3468216      0.0167997      1.2916175      -0.5762912   5.6198e-01  0.02915       AM     
  1.3579084      0.0110868      1.2916175      -0.3842556   6.8096e-01  0.02885       AM     
  1.3504458      -0.0074626     1.2916175      -0.3842556   6.8096e-01  0.02856       AF     
  1.3165296      -0.0339162     1.2916175      -0.3842556   6.8096e-01  0.02826       AF     
  1.3224312      0.0059016      1.2916175      -0.2109584   8.0981e-01  0.02798       AM     
  1.3478525      0.0254213      1.2916175      -0.9181115   3.9927e-01  0.02769       AM     
  1.3478525      0.0423451      1.2916175      -1.5451594   2.1328e-01  0.02741       RM     
  1.3118046      -0.0360478     1.2916175      -1.5451594   2.1328e-01  0.02712       AF     
  1.3118046      0.0752436      1.2916175      -2.8027374   6.0644e-02  0.02685       RM     
  1.3118046      0.0376023      1.2916175      -1.4151383   2.4289e-01  0.02657       RM     
  1.3118046      0.0004550      1.2916175      -0.0173008   9.8285e-01  0.02630       RM     
  1.3118046      0.0216356      1.2916175      -0.8311804   4.3553e-01  0.02603       RM     
  1.3118046      0.0239347      1.2916175      -0.9290243   3.9494e-01  0.02576       RM     
  1.3118046      0.0645108      1.2916175      -2.5298959   7.9667e-02  0.02550       RM     
  1.3118046      0.0181948      1.2916175      -0.7209214   4.8630e-01  0.02524       RM     
  1.3118046      0.0131255      1.2916175      -0.5254488   5.9129e-01  0.02498       RM     
  1.3118046      0.0808060      1.2916175      -3.2683500   3.8069e-02  0.02472       RM     
  1.3118046      0.0624201      1.2916175      -2.5508250   7.8017e-02  0.02447       RM     
  1.3225785      0.0107739      1.2916175      -0.4448366   6.4093e-01  0.02422       AM     
  1.3225785      0.0365772      1.2916175      -1.5258413   2.1744e-01  0.02397       RM     
  1.3225785      0.0220347      1.2916175      -0.9287067   3.9506e-01  0.02373       RM     
  1.3395715      0.0169930      1.2916175      -0.7236229   4.8499e-01  0.02348       AM     
  1.3395715      0.0182137      1.2916175      -0.7836313   4.5674e-01  0.02324       RM     
  1.3499355      0.0103640      1.2916175      -0.4505185   6.3730e-01  0.02300       AM     
  1.3382884      -0.0116471     1.2916175      -0.4505185   6.3730e-01  0.02277       AF     
  1.3325288      -0.0057596     1.2916175      -0.4505185   6.3730e-01  0.02254       AF     
  1.3303321      -0.0021968     1.2916175      -0.4505185   6.3730e-01  0.02230       AF     
  1.3303321      0.0539533      1.2916175      -2.4439307   8.6819e-02  0.02208       RM     
  1.3452985      0.0149665      1.2916175      -0.6849546   5.0411e-01  0.02185       AM     
  1.3226505      -0.0226480     1.2916175      -0.6849546   5.0411e-01  0.02163       AF     
  1.3512246      0.0285741      1.2916175      -1.3349314   2.6318e-01  0.02140       AM     
  1.3290587      -0.0221659     1.2916175      -1.3349314   2.6318e-01  0.02119       AF     
  1.3290587      0.0749348      1.2916175      -3.5736537   2.8053e-02  0.02097       RM     
  1.3354694      0.0064106      1.2916175      -0.3088874   7.3426e-01  0.02075       AM     
  1.3354694      0.0411288      1.2916175      -2.0022471   1.3503e-01  0.02054       RM     
  1.3350201      -0.0004492     1.2916175      -2.0022471   1.3503e-01  0.02033       AF     
  1.3350201      0.0608138      1.2916175      -3.0221586   4.8696e-02  0.02012       RM     
  1.3047346      -0.0302856     1.2916175      -3.0221586   4.8696e-02  0.01992       AF     
  1.3047346      0.0471939      1.2916175      -2.3941061   9.1254e-02  0.01971       RM     
  1.3047346      0.0927121      1.2916175      -4.7518806   8.6354e-03  0.01951       RM     
  1.3052282      0.0004936      1.2916175      -0.0255625   9.7476e-01  0.01931       AM     
  1.3052282      0.0418639      1.2916175      -2.1903443   1.1188e-01  0.01911       RM     
  1.3052282      0.0664599      1.2916175      -3.5132044   2.9801e-02  0.01892       RM     
  1.3052282      0.0631960      1.2916175      -3.3752432   3.4210e-02  0.01872       RM     
  1.3052282      0.0651074      1.2916175      -3.5133131   2.9798e-02  0.01853       RM     
  1.3052282      0.0236167      1.2916175      -1.2875909   2.7593e-01  0.01834       RM     
  1.3052282      0.0600487      1.2916175      -3.3077547   3.6598e-02  0.01815       RM     
  1.3052282      0.0206563      1.2916175      -1.1496173   3.1676e-01  0.01797       RM     
  1.3382732      0.0330450      1.2916175      -1.8581377   1.5596e-01  0.01778       AM     
  1.3293536      -0.0089196     1.2916175      -1.8581377   1.5596e-01  0.01760       AF     
  1.3293536      0.0313603      1.2916175      -1.8000994   1.6528e-01  0.01742       RM     
  1.3315304      0.0021769      1.2916175      -0.1262463   8.8140e-01  0.01724       AM     
  1.3625542      0.0310237      1.2916175      -1.8178290   1.6238e-01  0.01707       AM     
  1.3760485      0.0134943      1.2916175      -0.7988772   4.4983e-01  0.01689       AM     
  1.3192858      -0.0567626     1.2916175      -0.7988772   4.4983e-01  0.01672       AF     
  1.3192858      0.0206291      1.2916175      -1.2466758   2.8746e-01  0.01655       RM     
  1.3192858      0.0178053      1.2916175      -1.0871623   3.3717e-01  0.01638       RM     
  1.3192858      0.0342786      1.2916175      -2.1146522   1.2068e-01  0.01621       RM     
  1.3192858      0.0563018      1.2916175      -3.5092135   2.9920e-02  0.01604       RM     
  1.3192858      0.0614479      1.2916175      -3.8696010   2.0867e-02  0.01588       RM     
  1.3411106      0.0218248      1.2916175      -1.3886123   2.4942e-01  0.01572       AM     
